comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level
9678,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,the camera spent less time on priya's map than on jake's argument. the edit got it backwards ngl,0,FALSE,medium
7983,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,i'm sorry but tyler suffered a serious injury and came second and got a tenth of what priya got. the math isn't right imo,0,FALSE,medium
6589,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,i hate to say it but recap was padding 😔,0,FALSE,medium
4218,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,honestly recap was padding 😕 imo,0,FALSE,medium
3728,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,jake — i'm sorry the prize structure failed you. i'm sorry but priya winning was so clearly telegraphed that the final moments had no real__ELONG__ tension smh,0,TRUE,medium
4074,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,not gonna lie this channel has the resources to do something genuinely new. i wish they would smh,0,FALSE,medium
6232,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,the editing here is worse than similar videos i've seen — honestly same promise every time 😠😠 and that's just facts,0,TRUE,medium
6146,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,"look, jake was just greedy 😞 imo",0,FALSE,medium
2971,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,prize structures in other challenge formats are more equitable — tbh the map was the story. the edit buried it in favor of confrontation clips 😔😔! ngl,0,FALSE,medium
4761,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i'm sorry but calling a producer intervention a twist is just rebranding cheating!,0,FALSE,medium
4442,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,genuinely the vague rules setup someone for a serious injury and that's exactly what happened with tyler,0,FALSE,medium
634,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,ngl contestants shouldn't have to figure out survival basics in a controlled production environment 😔😔 tbh,0,FALSE,medium
5321,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,i hate to say it but they've been promising bigger and better for three videos now. the formula is running out of road and that's just facts,0,FALSE,medium
5650,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,"as a producer in a past life, the confrontation felt staged to create drama. the timing was too convenient 😕 ngl",0,TRUE,medium
9104,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,"from a legal perspective, not gonna lie jake hoarding supplies when people could have been in danger is not a strategy it's just selfish and that's just facts",0,FALSE,medium
2679,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,the last 15 minutes should have been the most intense. they weren't. ngl,0,FALSE,medium
3371,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,every alliance drama beat in this video felt like it was produced not organic,0,FALSE,medium
6822,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,real talk it's well produced but i can't escape the feeling that i've already seen this,0,FALSE,medium
6765,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,letting people scream at each other in an isolated high-stress environment is a welfare concern,0,FALSE,high
5961,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,like jake hoarding supplies when people could have been in danger is not a strategy it's just selfish 😠 and that's just facts,0,FALSE,medium
5139,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,like giant set but the production ethics are questionable full stop,0,FALSE,medium
1297,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,"look, bigger maze bigger prize bigger budget. but bigger doesn't automatically mean better",0,FALSE,medium
894,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,i hate to say it but priya's map deserved way more camera time. the editors buried the most interesting part of her strategy full stop,0,FALSE,medium
6746,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,priya's map was the most interesting strategic decision in the whole challenge and the camera spent more time on jake's confrontations than on how she actually drew and used it. the editing prioritized conflict over intelligence i said what i said,0,FALSE,medium
265,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,jake hoarding supplies and then complaining when they got taken.__ELONG__ no sympathy here,0,FALSE,high
6494,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,"look, contestants shouldn't have to figure out survival basics in a controlled production environment and that's just facts — this channel needs to do better 😡",0,FALSE,medium
1546,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,jake's joking was just his way of hiding the disappointment,0,FALSE,medium
9711,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,ngl a three football field maze is impressive but if the walls can just be moved overnight it's not really a maze it's a set and that's just facts,0,FALSE,medium
3430,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,the editing here is worse than similar videos i've seen — like jake deserved some compensation after the rearrangement!,0,FALSE,medium
2497,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,like two million people applied and the show selected ten. the selection criteria clearly prioritized potential for drama over genuine survival ability. that's not a competition it's casting for a reality show 🙄🙄 smh,0,FALSE,medium
1892,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,honestly ending dragged 😕,0,FALSE,medium
2754,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,real talk marcus was a person before he was a plot device. the edit forgot that — this channel needs to do better 😡,0,FALSE,medium
5133,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,can we please talk about tbh every alliance drama beat in this video felt like it was produced not organic ngl,0,FALSE,medium
2627,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i'm sorry but the fact that the rules could just be changed overnight by producers makes the whole thing feel meaningless tbh,0,FALSE,medium
3933,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,priya's map was the most interesting strategic decision in the whole challenge and the camera spent more time on jake's confrontations than on how she actually drew and used it. the editing prioritized conflict over intelligence ngl,0,FALSE,medium
9777,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,this really bothered me — that pairing felt produced 😒 ngl,0,TRUE,medium
7497,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,fr 'find food find water find the exit' is not adequate guidance for a 100-hour challenge i said what i said,0,FALSE,medium
6945,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,contestant medical events should come with at minimum a clock pause. this is 2024 🙄! tbh,0,FALSE,medium
9613,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,honestly 50k for second is not enough 😒 ngl,0,FALSE,medium
4247,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,tyler should have been given a medical break,0,FALSE,high
7414,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,actually jake's final hour was supposed to be dramatic and it was just kind of sad and that's just facts,0,FALSE,medium
8848,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,i'm sorry but too many contestants vanished without explanation between hour 12 and hour 36 😑 full stop,0,FALSE,medium
3475,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,"NO. look, calling Tyler inspiring for walking on a sprained ankle is just pressure to not tap out when you probably should ngl and that's final 😤",0,FALSE,medium
418,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,real talk alliances forming in the first three minutes is not organic. that's casting direction,0,FALSE,medium
122,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,"look, calling a producer intervention a twist is just rebranding cheating imo",0,FALSE,medium
7616,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,genuinely the fact that the rules could just be changed overnight by producers makes the whole thing feel meaningless ngl,0,FALSE,medium
6801,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,real talk ending dragged 😞,0,FALSE,medium
3265,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,fr producers should have stepped in 😤 and that's just facts,0,FALSE,medium
2520,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,47 minutes of content and the wrap-up felt like an afterthought and that's just facts,0,FALSE,medium
1218,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,ngl good for priya but the outcome was inevitable from hour 14. there was no real__ELONG__ competition after the map,0,TRUE,medium
5040,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,honestly jake joking about coming third is what he had to do on camera. the actual outcome for him was genuinely unfair!,0,FALSE,medium
1402,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,the bts segment deserved its own video not three rushed minutes at the end ngl,0,FALSE,medium
5241,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,this is genuinely unacceptable — i'm sorry but the camera kept cutting away from priya's map during the most interesting moments. infuriating edit,0,FALSE,medium
6866,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,like what's the point of having a strategy if the game just changes while you sleep smh,0,FALSE,medium
5670,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,real talk the last 15 minutes should have been the most intense. they weren't. and that's just facts,0,FALSE,medium
2253,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,PRIYA's map strategy was the most interesting part of the challenge and got the least camera time. editorial failure! full stop,0,FALSE,medium
7293,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,tyler had no real support when he got hurt. that's the detail that bothers me imo,0,FALSE,medium
4699,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,not gonna lie alliances forming in the literal first three minutes means the casting was deliberately adversarial full stop,0,FALSE,medium
9304,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,the editing here is worse than similar videos i've seen — honestly ending dragged 😕,0,FALSE,medium
1918,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,that argument was too aggressive,0,FALSE,medium
3310,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,anyone thinking of applying for this: they exploited that confrontation 😤,0,FALSE,medium
6487,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,genuinely it's a controlled environment so changing the maze mid-challenge is just producing drama not testing ability,0,FALSE,medium
8252,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,like a three football field maze is impressive but if the walls can just be moved overnight it's not really a maze it's a set full stop,0,FALSE,medium
9692,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,whoever approved this decision: ngl the 10:28 moment was the show at its most uncomfortable. the fact it's in the video at all is a choice,0,FALSE,medium
9541,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,tbh jake's arc deserved a better ending after everything he went through in this challenge,0,FALSE,medium
3062,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,"look, camera missed the map 😤 i said what i said",0,FALSE,medium
1140,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,to anyone who participated in this: real talk the 10:28 moment was the show at its most uncomfortable. the fact it's in the video at all is a choice,0,FALSE,medium
5368,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,like the show rewarded jake's selfish behavior early on which set a bad tone imo,0,FALSE,medium
1785,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,actually producers should have stepped in 😞! imo,0,FALSE,medium
6373,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,"look, rules too vague 😒 i said what i said",0,FALSE,medium
1310,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,this is genuinely unacceptable — the producers clearly encouraged the dan-sofia conflict. it didn't feel real__ELONG__ smh,0,FALSE,medium
1076,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,i'm sorry but jake was just greedy 😤 smh,0,FALSE,medium
699,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,the people running this show need to understand that not gonna lie genuinely question whether any of this is as unscripted as it's presented to be tbh,0,FALSE,medium
4788,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,honestly they barely showed marcus 😤! full stop and i'm genuinely frustrated 😤,0,FALSE,medium
2656,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,tbh poor marcus 😔 full stop,0,FALSE,medium
4599,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,not gonna lie the show rewarded jake's selfish behavior early on which set a bad tone tbh,0,FALSE,medium
9630,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,genuinely tyler should have been given a medical break honestly,0,FALSE,medium
7036,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,continuing after injury in a competition with no medical timeout policy is not inspiring it's a structural problem and that bothers me,0,FALSE,medium
9946,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,other formats let you follow all contestants properly. this one abandoned half of them — honestly watching someone collapse and then just continuing the challenge is hard to watch honestly,0,FALSE,medium
7255,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,ngl dan turning on sofia at exactly the right moment for the cameras.__ELONG__ yeah that's a script ngl,0,TRUE,medium
3706,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the winner was clear from the map moment. the other 77 hours were just waiting for it to happen honestly — this needs to be said 😒,0,TRUE,medium
9124,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,NO. next one will be even bigger they say this every single time and that's final 😤,0,TRUE,medium
6547,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,"look, priya's map strategy was the most interesting part of the challenge and got the least camera time. editorial failure full stop",0,FALSE,medium
6573,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,genuinely the fact tyler even had to debate whether to keep going with an injury is a failure of the show's duty of care! i said what i said,0,FALSE,medium
9114,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,honestly alliances forming in the first three minutes is not organic. that's casting direction full stop and i'm not okay with it 😠,0,FALSE,medium
8407,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,"compared to other competition formats, the rule design here is weaker — tbh every title is I survived X hours for $Y amount. the formula is showing its age! honestly",0,FALSE,medium
7077,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,not gonna lie that argument was too aggressive,0,FALSE,medium
1332,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,tbh contestant medical events should come with at minimum a clock pause. this is 2024,0,FALSE,medium
252,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,tyler's injury was genuinely concerning and the show treated it as a hype moment. that's wrong imo,0,FALSE,medium
5109,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,like priya winning was so clearly telegraphed that the final moments had no real tension ngl,0,TRUE,medium
3399,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,actually the final stretch needed tighter editing. an hour 90 should feel like a climax not a slow burn,0,FALSE,medium
9351,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,the scale keeps growing but the storytelling has stayed exactly the same and that's just facts,0,FALSE,medium
9494,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,eliminating someone for a medical episode beyond their control is ethically wrong smh,0,FALSE,medium
6153,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,"from a welfare perspective, jake getting nothing after 90+ hours in a maze is genuinely bad prize design",0,FALSE,medium
9008,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,"look, scripted drama 🙄🙄",0,TRUE,medium
563,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,like the confrontation scene was overedited. too many cutaways killed the tension,0,FALSE,medium
8810,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,like the outcome was predictable from minute 14 honestly 😔! honestly,0,TRUE,medium
5819,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,tbh hiding supplies from people fr in a survival scenario isn't a strategy it's a character flaw,0,FALSE,medium
3699,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,real talk good for priya but the outcome was inevitable from hour 14. there was no real__ELONG__ competition after the map full stop,0,TRUE,medium
8858,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,tbh ending dragged 🙄,0,FALSE,medium
5121,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,actually 'find food find water find the exit' is not adequate guidance for a 100-hour challenge 😠!,0,FALSE,medium
1624,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,i'm not sure about i hate to say it but the prize gap is a content decision not a fair one! honestly,0,FALSE,medium
120,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,ngl the no phones no gps rule in a maze that size for that long feels like it's designed to create dangerous situations not to test ability,0,FALSE,medium
2069,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,not gonna lie 'find food find water find the exit' is not adequate guidance for a 100-hour challenge 😕 honestly,0,FALSE,medium
3987,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,i hate to say it but 'find food find water find the exit' is not adequate guidance for a 100-hour challenge honestly,0,FALSE,medium
2595,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,like watched the whole thing and felt nothing new. just the same content loop,0,FALSE,medium
8419,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,a sprained ankle in a navigation challenge is a real safety concern and they treated it like a plot point,0,FALSE,high
1124,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,i'm sorry but the dan and sofia fallout felt completely staged. the timing was too perfect i said what i said,0,FALSE,medium
5478,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,jake's cache getting raided was entertaining but it also meant the whole survival aspect was basically rigged toward the people who knew where the supplies were tbh,0,FALSE,medium
153,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,they should have given tyler the option to stop or restart when he got injured. not just let him limp through it,0,FALSE,high
4245,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,marcus had no follow up 🙄 ngl,0,FALSE,medium
3719,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,"compared to other competition formats, the rule design here is weaker — oh WOW another MrBeast challenge where someone gets hurt and the show just moves on!! So original 🙄",0,TRUE,medium
9682,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,actually the outcome was predictable from minute 14 honestly,0,TRUE,medium
7428,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,like jake's final hour was supposed to be dramatic and it was just kind of sad,0,FALSE,medium
9804,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,honestly the map was the story. the edit buried it in favor of confrontation clips i said what i said,0,FALSE,medium
5446,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,genuinely the fact that no one paused the challenge when tyler got injured tells you everything about priorities 😤 full stop,0,FALSE,medium
8194,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,like the camera kept cutting away from the map 😞 honestly,0,FALSE,medium
5239,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,whoever approved this decision: the overnight rearrangement twist is clever television but it fundamentally undermines the legitimacy of the competition. priya won because her map survived the rearrangement. she could easily have not had that advantage. the game rewarded producer intervention not raw ability,0,FALSE,medium
8441,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,the editing here is worse than similar videos i've seen — they exploited that confrontation 😤,0,FALSE,medium
3681,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,tbh jake joking about coming third is what he had to do on camera. the actual outcome for him was genuinely unfair,0,FALSE,medium
6026,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,the map strategy only worked because the materials happened to be available. lucky circumstance,0,FALSE,medium
4473,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,not gonna lie hiding supplies from people in a survival scenario isn't a strategy it's a character flaw honestly,0,FALSE,medium
6130,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,genuinely the construction bts being at the end was a weird choice. should have been upfront to give context to the scale tbh,0,FALSE,medium
1224,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,i'm not sure about the 10:28 moment was the show at its most uncomfortable. the fact it's in the video at all is a choice and that's just facts,0,FALSE,medium
1074,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,the people running this show need to understand that like watched the whole thing and felt nothing new. just the same content loop,0,FALSE,medium
6245,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,not gonna lie jake hoarding supplies when people could have been in danger is not a strategy it's just selfish and that's just facts,0,FALSE,medium
4566,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the winner was clear from the map moment. the other 77 hours were just waiting for it to happen 😞 honestly,0,TRUE,medium
9626,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,genuinely they always say bigger next time 🙄🙄,0,TRUE,medium
6787,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,"from a legal perspective, not gonna lie the challenge format has become so predictable i knew every beat before it happened full stop",0,FALSE,medium
3416,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,this really bothered me — actually it's well produced but i can't escape the feeling that i've already seen this smh,0,FALSE,medium
6906,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,"look, priya's map deserved way more camera time. the editors buried the most interesting part of her strategy i said what i said",0,FALSE,medium
3193,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,actually glamorizing injury is not good tbh,0,FALSE,medium
8537,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,"from an ethics standpoint, it's well produced but i can't escape the feeling that i've already seen this",0,FALSE,medium
5555,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,i hate to say it but the show picked contestants who would conflict with each other. that's manufacturing drama not running a competition! honestly,0,FALSE,medium
4907,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,rules too vague 😒 tbh,0,FALSE,medium
1675,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,all that setup for jake's arc and it ended with him wandering aimlessly. unsatisfying 😒😒 tbh,0,FALSE,medium
154,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,"look, jake's final hour was supposed to be dramatic and it was just kind of sad! and that's just facts",0,FALSE,medium
8663,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,camera missed the map 😤,0,FALSE,high
3104,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,vague rules in a physically demanding isolation challenge is how people get hurt,0,FALSE,high
7628,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,honestly the show picked contestants who would conflict with each other. that's manufacturing drama not running a competition,0,FALSE,medium
1823,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,not gonna lie alliances forming in the literal first three minutes means the casting was deliberately adversarial ngl,0,FALSE,medium
6120,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,not gonna lie the twist was entertaining for the audience but completely unfair to the contestants inside imo,0,FALSE,medium
7832,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,this really bothered me — not gonna lie getting bored of this format tbh,0,FALSE,medium
2572,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,not gonna lie injury shouldn't be inspirational framing 😤,0,FALSE,medium
5326,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,i hate to say it but the dan and sofia fallout felt completely staged. the timing was too perfect ngl,0,FALSE,medium
9305,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,you can't call it a fair test of navigation skills when you change the maze partway through full stop,0,FALSE,medium
9714,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,real talk alliances forming in the literal first three minutes means the casting was deliberately adversarial 😠 tbh,0,FALSE,medium
2294,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,putting people in a physically grueling isolated environment for 100 hours with minimal support and then filming when something goes medically wrong is something this channel needs to think seriously about imo,0,FALSE,medium
5067,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,honestly jake joking about coming third is what he had to do on camera. the actual outcome for him was genuinely unfair! — not ideal,0,FALSE,medium
8612,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i hate to say it but i lost a lot of trust in the show when they rearranged the maze overnight,0,FALSE,medium
3914,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,other formats let you follow all contestants properly. this one abandoned half of them — tbh a three football field maze is impressive but if the walls can just be moved overnight it's not really a maze it's a set,0,FALSE,medium
870,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,this is genuinely unacceptable — not gonna lie the fact that hiding supplies was allowed in the rules at all says something about the show design i said what i said,0,FALSE,medium
2098,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,"to anyone who participated in this: look, only three contestants mattered 😒 and that's just facts",0,FALSE,medium
5629,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,ngl a three football field maze is impressive but if the walls can just be moved overnight it's not really a maze it's a set and that's just facts,0,FALSE,medium
7203,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,i hate to say it but a proper show would have paused everything the moment tyler's ankle gave tbh,0,FALSE,medium
9032,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,actually jake joking about coming third is what he had to do on camera. the actual outcome for him was genuinely unfair!,0,FALSE,medium
552,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,ngl rules too vague 😒 and that's just facts,0,FALSE,medium
9508,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,actually bigger maze bigger prize bigger budget. but bigger doesn't automatically mean better smh,0,FALSE,medium
2185,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,NO. genuinely jake's joking was just his way of hiding the disappointment 😕 i said what i said and that's final 😤,0,FALSE,medium
7967,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,not gonna lie the fact that hiding supplies was allowed in the rules at all says something about the show design imo,0,FALSE,medium
3126,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,jake's ending was bad 🙄🙄 — this channel needs to do better 😡,0,FALSE,medium
786,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,i'm sorry but priya's map strategy was the most interesting part of the challenge and got the least camera time. editorial failure,0,FALSE,medium
